2019-08-01 03:19:00; 14496.706; 2718.246; 50386.52
2019-08-01 03:20:00; 14497.797; 2717.496; 50386.855
2019-08-01 03:21:00; 14497.489; 2717.535; 50387.16
2019-08-01 03:22:00; 14496.935; 2717.852; 50386.71
2019-08-01 03:23:00; 14497.427; 2719.803; 50386.9
2019-08-01 03:24:00; 14497.988; 2719.794; 50386.996
2019-08-01 03:25:00; 14498.368; 2719.907; 50387.05
2019-08-01 03:26:00; 14498.416; 2720.444; 50386.97
2019-08-01 03:27:00; 14498.658; 2720.951; 50387.22
2019-08-01 03:28:00; 14498.75; 2722.642; 50387.145
2019-08-01 03:29:00; 14498.479; 2723.524; 50387.28
2019-08-01 03:30:00; 14499.067; 2723.233; 50386.82
2019-08-01 03:31:00; 14499.59; 2722.751; 50387.074
2019-08-01 03:32:00; 14500.558; 2723.393; 50387.004
2019-08-01 03:33:00; 14500.713; 2723.227; 50387.2
2019-08-01 03:34:00; 14501.206; 2723.269; 50387.234
2019-08-01 03:35:00; 14501.06; 2723.286; 50387.332
2019-08-01 03:36:00; 14501.07; 2723.321; 50387.383
2019-08-01 03:37:00; 14501.742; 2723.823; 50387.805
2019-08-01 03:38:00; 14501.665; 2722.198; 50387.75
2019-08-01 03:39:00; 14500.187; 2720.32; 50388.11
2019-08-01 03:40:00; 14499.041; 2721.82; 50388.3
2019-08-01 03:41:00; 14497.561; 2721.658; 50388.547
2019-08-01 03:42:00; 14497.945; 2723.953; 50388.504
2019-08-01 03:43:00; 14498.539; 2725.803; 50388.684
2019-08-01 03:44:00; 14499.722; 2725.356; 50388.332
2019-08-01 03:45:00; 14500.706; 2725.116; 50388.25
2019-08-01 03:46:00; 14500.829; 2724.453; 50388.438
2019-08-01 03:47:00; 14501.245; 2724.679; 50388.617
2019-08-01 03:48:00; 14500.647; 2722.466; 50388.7
2019-08-01 03:49:00; 14499.492; 2723.556; 50389.027
2019-08-01 03:50:00; 14498.406; 2722.47; 50389.406
2019-08-01 03:51:00; 14498.506; 2723.663; 50389.15
2019-08-01 03:52:00; 14498.088; 2724.363; 50389.242
2019-08-01 03:53:00; 14499.006; 2725.372; 50389.105
2019-08-01 03:54:00; 14499.353; 2723.857; 50389.094
2019-08-01 03:55:00; 14499.455; 2723.732; 50389.23
2019-08-01 03:56:00; 14501.422; 2725.889; 50389.13
2019-08-01 03:57:00; 14502.181; 2726.39; 50389.445
2019-08-01 03:58:00; 14502.698; 2726.175; 50389.434
2019-08-01 03:59:00; 14503.001; 2726.671; 50389.594
2019-08-01 04:00:00; 14503.219; 2726.994; 50389.46
2019-08-01 04:01:00; 14503.316; 2727.456; 50389.59
2019-08-01 04:02:00; 14503.685; 2728.623; 50389.85
2019-08-01 04:03:00; 14503.74; 2729.075; 50389.547
2019-08-01 04:04:00; 14504.145; 2729.178; 50389.36
2019-08-01 04:05:00; 14503.865; 2729.209; 50389.574
2019-08-01 04:06:00; 14504.03; 2729.112; 50389.605
2019-08-01 04:07:00; 14503.535; 2728.928; 50389.406
2019-08-01 04:08:00; 14503.455; 2729.449; 50389.645
2019-08-01 04:09:00; 14503.488; 2730.5; 50389.703
2019-08-01 04:10:00; 14503.406; 2730.514; 50389.633
2019-08-01 04:11:00; 14504.346; 2730.865; 50389.47
2019-08-01 04:12:00; 14504.489; 2730.266; 50389.977
2019-08-01 04:13:00; 14503.2; 2729.368; 50389.92
2019-08-01 04:14:00; 14502.937; 2729.699; 50389.707
2019-08-01 04:15:00; 14502.408; 2730.346; 50390.266
2019-08-01 04:16:00; 14502.198; 2731.269; 50390.434
2019-08-01 04:17:00; 14501.613; 2730.945; 50390.285
2019-08-01 04:18:00; 14501.807; 2731.777; 50389.89
2019-08-01 04:19:00; 14502.864; 2731.3; 50389.96
2019-08-01 04:20:00; 14502.8; 2730.571; 50390.406
2019-08-01 04:21:00; 14501.88; 2730.036; 50390.65
2019-08-01 04:22:00; 14502.097; 2730.347; 50390.496
2019-08-01 04:23:00; 14502.196; 2731.487; 50390.74
2019-08-01 04:24:00; 14502.711; 2732.123; 50390.617
2019-08-01 04:25:00; 14502.857; 2731.916; 50390.88
2019-08-01 04:26:00; 14504.852; 2731.786; 50391.03
2019-08-01 04:27:00; 14503.592; 2730.333; 50390.973
2019-08-01 04:28:00; 14503.183; 2732.206; 50390.74
2019-08-01 04:29:00; 14503.51; 2732.918; 50390.867
2019-08-01 04:30:00; 14503.797; 2732.629; 50391.023
2019-08-01 04:31:00; 14504.154; 2732.972; 50390.91
2019-08-01 04:32:00; 14503.94; 2733.042; 50390.89
2019-08-01 04:33:00; 14504.003; 2732.954; 50391.004
2019-08-01 04:34:00; 14503.622; 2732.967; 50391.09
2019-08-01 04:35:00; 14503.742; 2733.187; 50391.277
2019-08-01 04:36:00; 14503.46; 2733.152; 50391.324
2019-08-01 04:37:00; 14503.534; 2733.547; 50391.17
2019-08-01 04:38:00; 14502.669; 2733.844; 50391.438
2019-08-01 04:39:00; 14502.062; 2733.643; 50391.453
2019-08-01 04:40:00; 14502.55; 2733.859; 50391.527
2019-08-01 04:41:00; 14502.879; 2734.248; 50391.867
2019-08-01 04:42:00; 14503.083; 2734.906; 50391.273
2019-08-01 04:43:00; 14504.211; 2735.356; 50391.633
2019-08-01 04:44:00; 14503.887; 2734.193; 50391.55
2019-08-01 04:45:00; 14504.192; 2733.347; 50391.613
2019-08-01 04:46:00; 14503.55; 2732.398; 50391.996
2019-08-01 04:47:00; 14503.311; 2732.664; 50392.156
2019-08-01 04:48:00; 14502.716; 2732.946; 50392.242
2019-08-01 04:49:00; 14502.619; 2732.919; 50391.652
2019-08-01 04:50:00; 14502.754; 2732.496; 50392.02
2019-08-01 04:51:00; 14502.377; 2732.531; 50392.24
2019-08-01 04:52:00; 14502.432; 2733.444; 50392.047
2019-08-01 04:53:00; 14502.248; 2733.106; 50391.81
2019-08-01 04:54:00; 14502.25; 2732.892; 50391.855
2019-08-01 04:55:00; 14501.752; 2732.13; 50391.9
2019-08-01 04:56:00; 14501.414; 2732.491; 50392.113
2019-08-01 04:57:00; 14501.557; 2733.325; 50391.76
2019-08-01 04:58:00; 14501.309; 2734.216; 50391.633
2019-08-01 04:59:00; 14501.566; 2735.734; 50391.754
2019-08-01 05:00:00; 14501.883; 2736.688; 50391.19
2019-08-01 05:01:00; 14502.873; 2736.341; 50391.15
2019-08-01 05:02:00; 14503.833; 2735.531; 50391.266
2019-08-01 05:03:00; 14502.443; 2733.659; 50391.355
2019-08-01 05:04:00; 14501.627; 2734.053; 50391.316
2019-08-01 05:05:00; 14501.5; 2734.676; 50391.03
2019-08-01 05:06:00; 14501.798; 2735.705; 50391.48
2019-08-01 05:07:00; 14501.804; 2735.922; 50391.28
2019-08-01 05:08:00; 14502.114; 2735.253; 50390.754
2019-08-01 05:09:00; 14502.082; 2733.977; 50390.734
2019-08-01 05:10:00; 14501.049; 2732.639; 50391.33
2019-08-01 05:11:00; 14500.961; 2732.4; 50391.23
2019-08-01 05:12:00; 14499.358; 2733.618; 50391.15
2019-08-01 05:13:00; 14500.188; 2734.922; 50391.027
2019-08-01 05:14:00; 14501.556; 2735.381; 50391.0
2019-08-01 05:15:00; 14502.821; 2736.284; 50390.844
2019-08-01 05:16:00; 14502.677; 2735.599; 50390.77
2019-08-01 05:17:00; 14503.46; 2734.483; 50390.746
2019-08-01 05:18:00; 14502.09; 2731.734; 50391.496
2019-08-01 05:19:00; 14500.499; 2730.003; 50391.855
2019-08-01 05:20:00; 14497.757; 2730.814; 50392.324
2019-08-01 05:21:00; 14497.033; 2733.269; 50391.48
2019-08-01 05:22:00; 14498.388; 2737.043; 50391.05
2019-08-01 05:23:00; 14501.34; 2738.673; 50390.63
2019-08-01 05:24:00; 14498.852; 2734.152; 50391.48
2019-08-01 05:25:00; 14497.496; 2732.553; 50391.367
2019-08-01 05:26:00; 14498.165; 2735.54; 50390.863
2019-08-01 05:27:00; 14498.188; 2736.678; 50390.68
2019-08-01 05:28:00; 14499.641; 2737.349; 50390.6
2019-08-01 05:29:00; 14499.861; 2736.485; 50390.83
2019-08-01 05:30:00; 14499.512; 2735.282; 50390.64
2019-08-01 05:31:00; 14498.843; 2735.447; 50390.723
2019-08-01 05:32:00; 14498.904; 2735.635; 50390.594
2019-08-01 05:33:00; 14497.865; 2737.361; 50390.86
2019-08-01 05:34:00; 14498.507; 2736.643; 50390.43
2019-08-01 05:35:00; 14497.692; 2737.328; 50390.41
2019-08-01 05:36:00; 14497.932; 2735.693; 50390.465
2019-08-01 05:37:00; 14496.921; 2736.093; 50390.83
2019-08-01 05:38:00; 14496.445; 2734.72; 50390.688
2019-08-01 05:39:00; 14495.856; 2735.036; 50390.56
2019-08-01 05:40:00; 14496.183; 2736.227; 50390.81
2019-08-01 05:41:00; 14495.565; 2736.62; 50390.566
2019-08-01 05:42:00; 14495.703; 2737.645; 50390.22
2019-08-01 05:43:00; 14495.471; 2737.514; 50390.23
2019-08-01 05:44:00; 14496.171; 2737.833; 50390.39
2019-08-01 05:45:00; 14495.041; 2737.886; 50390.21
2019-08-01 05:46:00; 14495.934; 2739.357; 50390.016
2019-08-01 05:47:00; 14494.937; 2738.76; 50390.137
2019-08-01 05:48:00; 14495.294; 2737.962; 50389.9
2019-08-01 05:49:00; 14494.258; 2737.151; 50389.992
2019-08-01 05:50:00; 14494.026; 2737.634; 50389.92
2019-08-01 05:51:00; 14494.287; 2737.679; 50390.168
2019-08-01 05:52:00; 14495.022; 2737.713; 50389.79
2019-08-01 05:53:00; 14495.284; 2737.339; 50389.766
2019-08-01 05:54:00; 14495.228; 2736.425; 50389.71
2019-08-01 05:55:00; 14495.36; 2735.458; 50389.81
2019-08-01 05:56:00; 14495.719; 2735.199; 50389.586
2019-08-01 05:57:00; 14496.53; 2734.844; 50389.61
2019-08-01 05:58:00; 14497.443; 2733.044; 50389.69
2019-08-01 05:59:00; 14497.019; 2732.037; 50390.06
2019-08-01 06:00:00; 14496.846; 2731.866; 50390.11
2019-08-01 06:01:00; 14497.092; 2732.215; 50390.215
2019-08-01 06:02:00; 14497.543; 2731.735; 50390.56
2019-08-01 06:03:00; 14497.171; 2730.626; 50390.207
2019-08-01 06:04:00; 14497.546; 2730.064; 50390.566
2019-08-01 06:05:00; 14496.114; 2729.705; 50390.64
2019-08-01 06:06:00; 14494.921; 2728.322; 50390.44
2019-08-01 06:07:00; 14493.582; 2728.992; 50390.72
2019-08-01 06:08:00; 14492.508; 2729.466; 50390.832
2019-08-01 06:09:00; 14492.519; 2727.95; 50390.715
2019-08-01 06:10:00; 14491.594; 2728.716; 50390.812
2019-08-01 06:11:00; 14491.427; 2729.253; 50390.67
2019-08-01 06:12:00; 14490.479; 2728.768; 50390.86
2019-08-01 06:13:00; 14489.886; 2730.067; 50390.402
2019-08-01 06:14:00; 14490.372; 2730.429; 50390.555
2019-08-01 06:15:00; 14490.363; 2730.469; 50390.42
2019-08-01 06:16:00; 14490.116; 2730.888; 50390.637
2019-08-01 06:17:00; 14490.587; 2730.722; 50390.617
2019-08-01 06:18:00; 14490.437; 2730.795; 50390.656
2019-08-01 06:19:00; 14490.551; 2730.811; 50390.49
2019-08-01 06:20:00; 14490.776; 2730.628; 50390.41
2019-08-01 06:21:00; 14490.641; 2731.235; 50390.504
2019-08-01 06:22:00; 14490.519; 2730.86; 50390.46
2019-08-01 06:23:00; 14490.058; 2730.501; 50390.44
2019-08-01 06:24:00; 14489.224; 2731.226; 50390.03
2019-08-01 06:25:00; 14489.219; 2731.382; 50390.055
2019-08-01 06:26:00; 14489.884; 2731.648; 50390.195
2019-08-01 06:27:00; 14489.871; 2731.204; 50390.574
2019-08-01 06:28:00; 14488.789; 2731.211; 50390.484
2019-08-01 06:29:00; 14488.872; 2731.642; 50390.793
2019-08-01 06:30:00; 14489.331; 2732.987; 50390.164
2019-08-01 06:31:00; 14488.897; 2732.701; 50390.195
2019-08-01 06:32:00; 14488.354; 2732.026; 50390.57
2019-08-01 06:33:00; 14488.366; 2732.762; 50390.07
2019-08-01 06:34:00; 14488.853; 2732.855; 50390.617
2019-08-01 06:35:00; 14488.923; 2732.467; 50390.598
2019-08-01 06:36:00; 14488.246; 2732.469; 50390.863
2019-08-01 06:37:00; 14488.701; 2732.633; 50390.613
2019-08-01 06:38:00; 14488.372; 2732.718; 50390.195
2019-08-01 06:39:00; 14488.899; 2731.652; 50391.254
2019-08-01 06:40:00; 14488.567; 2731.598; 50391.117
2019-08-01 06:41:00; 14487.817; 2731.547; 50390.72
2019-08-01 06:42:00; 14486.198; 2730.93; 50390.645
2019-08-01 06:43:00; 14485.49; 2731.284; 50390.82
2019-08-01 06:44:00; 14484.995; 2732.033; 50390.703
2019-08-01 06:45:00; 14484.761; 2731.834; 50390.777
2019-08-01 06:46:00; 14485.004; 2731.619; 50390.934
2019-08-01 06:47:00; 14484.256; 2731.848; 50390.895
2019-08-01 06:48:00; 14485.018; 2732.278; 50390.46
2019-08-01 06:49:00; 14483.859; 2731.859; 50390.777
2019-08-01 06:50:00; 14484.956; 2732.386; 50390.824
2019-08-01 06:51:00; 14484.566; 2731.181; 50390.824
2019-08-01 06:52:00; 14483.988; 2731.276; 50390.492
2019-08-01 06:53:00; 14484.139; 2731.293; 50390.74
2019-08-01 06:54:00; 14483.384; 2731.113; 50390.83
2019-08-01 06:55:00; 14483.783; 2730.715; 50390.547
2019-08-01 06:56:00; 14482.998; 2731.195; 50391.117
2019-08-01 06:57:00; 14482.726; 2730.008; 50391.03
2019-08-01 06:58:00; 14482.361; 2731.056; 50391.453
2019-08-01 06:59:00; 14481.446; 2730.309; 50391.566
2019-08-01 07:00:00; 14479.645; 2731.516; 50391.43
2019-08-01 07:01:00; 14479.048; 2732.017; 50391.617
2019-08-01 07:02:00; 14479.438; 2732.741; 50391.29
2019-08-01 07:03:00; 14479.753; 2732.552; 50391.53
2019-08-01 07:04:00; 14478.732; 2732.213; 50391.457
2019-08-01 07:05:00; 14478.958; 2731.475; 50391.637
2019-08-01 07:06:00; 14479.022; 2731.634; 50391.676
2019-08-01 07:07:00; 14478.57; 2731.294; 50392.156
2019-08-01 07:08:00; 14478.793; 2731.33; 50391.98
2019-08-01 07:09:00; 14479.235; 2729.546; 50391.938
2019-08-01 07:10:00; 14479.65; 2728.088; 50391.848
2019-08-01 07:11:00; 14478.456; 2729.113; 50392.363
2019-08-01 07:12:00; 14477.619; 2728.932; 50391.812
2019-08-01 07:13:00; 14477.615; 2729.234; 50391.86
2019-08-01 07:14:00; 14477.311; 2727.288; 50391.914
2019-08-01 07:15:00; 14476.609; 2727.609; 50391.555
2019-08-01 07:16:00; 14475.498; 2727.155; 50391.832
2019-08-01 07:17:00; 14476.761; 2727.457; 50391.56
2019-08-01 07:18:00; 14475.505; 2725.121; 50391.605
2019-08-01 07:19:00; 14475.968; 2725.699; 50391.91
2019-08-01 07:20:00; 14474.834; 2726.21; 50392.37
2019-08-01 07:21:00; 14476.539; 2727.084; 50391.98
2019-08-01 07:22:00; 14477.19; 2727.482; 50391.832
2019-08-01 07:23:00; 14477.17; 2727.0; 50392.043
2019-08-01 07:24:00; 14476.662; 2725.59; 50392.176
2019-08-01 07:25:00; 14476.429; 2725.01; 50391.94
2019-08-01 07:26:00; 14476.93; 2724.145; 50392.766
2019-08-01 07:27:00; 14476.804; 2724.018; 50392.645
2019-08-01 07:28:00; 14476.638; 2723.974; 50392.71
2019-08-01 07:29:00; 14476.269; 2723.648; 50392.676
2019-08-01 07:30:00; 14476.717; 2723.604; 50393.16
